dataset,method,method_family,budget_type,requested_budget,actual_support_node_ratio,actual_support_edge_ratio,actual_structural_storage_ratio,raw_hgb_text_byte_ratio,graph_seed,training_seed,official_hgb_exported,official_sehgnn_unmodified,training_executed,success,failure_type,failure_reason,test_micro_f1,test_macro_f1,validation_micro_f1,validation_macro_f1,compress_time_seconds,export_time_seconds,sehgnn_preprocess_time_seconds,train_time_seconds,eval_time_seconds,peak_cpu_rss_mb,peak_gpu_memory_mb,preprocessed_cache_bytes,export_hash,selected_edge_hash,no_test_leakage,budget_matched_within_tolerance,budget_infeasible,eligible_for_external_tp_table,protocol_family,schema_compatible,target_preserving,uses_adapter_loader,uses_synthetic_nodes,uses_weighted_superedges,eligible_for_official_main_table,eligible_for_adapter_table,eligible_for_standard_condensation_table,eligible_for_decision,diagnostic_only,uses_test_metrics_for_selection,uses_test_labels_for_selection,no_test_metric_used_for_selection,support_node_ratio,support_edge_ratio,structural_storage_ratio,preprocessed_cache_byte_ratio,static_inference_package_ratio,transform_recipe_package_ratio,reconstructable_package_ratio
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,2,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,1d08e56d3518021ffee2e0119f4baeb3093d7c97eff772faa4df1dd009e8d806,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,2,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,1d08e56d3518021ffee2e0119f4baeb3093d7c97eff772faa4df1dd009e8d806,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,3,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ea2560cf79760d8bf17ea7aec523dd3117e81ddad843d68c87126447fbb1b80f,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,3,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ea2560cf79760d8bf17ea7aec523dd3117e81ddad843d68c87126447fbb1b80f,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,3,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ea2560cf79760d8bf17ea7aec523dd3117e81ddad843d68c87126447fbb1b80f,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,3,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ea2560cf79760d8bf17ea7aec523dd3117e81ddad843d68c87126447fbb1b80f,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,3,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ea2560cf79760d8bf17ea7aec523dd3117e81ddad843d68c87126447fbb1b80f,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,4,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,d5ea0bf0207db0b8230c8e5f61a8656937b4177189606f1f02463b770833ba3c,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,4,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,d5ea0bf0207db0b8230c8e5f61a8656937b4177189606f1f02463b770833ba3c,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,4,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,d5ea0bf0207db0b8230c8e5f61a8656937b4177189606f1f02463b770833ba3c,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,4,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,d5ea0bf0207db0b8230c8e5f61a8656937b4177189606f1f02463b770833ba3c,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,4,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,d5ea0bf0207db0b8230c8e5f61a8656937b4177189606f1f02463b770833ba3c,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,5,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,5b82656a5f3efdb196973836b84ea38adf3f7ee13730b5662529cf4d74491c78,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,5,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,5b82656a5f3efdb196973836b84ea38adf3f7ee13730b5662529cf4d74491c78,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,5,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,5b82656a5f3efdb196973836b84ea38adf3f7ee13730b5662529cf4d74491c78,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,5,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,5b82656a5f3efdb196973836b84ea38adf3f7ee13730b5662529cf4d74491c78,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,5,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,5b82656a5f3efdb196973836b84ea38adf3f7ee13730b5662529cf4d74491c78,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,1,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a81f840ffd95ca946db509b64e34393f359b7e9ff53c8485a2138fccf32cade0,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,1,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a81f840ffd95ca946db509b64e34393f359b7e9ff53c8485a2138fccf32cade0,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,1,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a81f840ffd95ca946db509b64e34393f359b7e9ff53c8485a2138fccf32cade0,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,1,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a81f840ffd95ca946db509b64e34393f359b7e9ff53c8485a2138fccf32cade0,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,1,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,a81f840ffd95ca946db509b64e34393f359b7e9ff53c8485a2138fccf32cade0,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,2,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,97c2b715d88af54ad5d0a05cf78a91c514596ffb65211b0a71be22954f96a01e,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,2,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,97c2b715d88af54ad5d0a05cf78a91c514596ffb65211b0a71be22954f96a01e,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,2,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,97c2b715d88af54ad5d0a05cf78a91c514596ffb65211b0a71be22954f96a01e,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,2,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,97c2b715d88af54ad5d0a05cf78a91c514596ffb65211b0a71be22954f96a01e,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,2,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,97c2b715d88af54ad5d0a05cf78a91c514596ffb65211b0a71be22954f96a01e,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,3,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,bb4263761841e89996c7e1cfeb69041f53a43633b195a3816f9048d0be85a8f9,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,3,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,bb4263761841e89996c7e1cfeb69041f53a43633b195a3816f9048d0be85a8f9,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,3,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,bb4263761841e89996c7e1cfeb69041f53a43633b195a3816f9048d0be85a8f9,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,3,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,bb4263761841e89996c7e1cfeb69041f53a43633b195a3816f9048d0be85a8f9,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,3,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,bb4263761841e89996c7e1cfeb69041f53a43633b195a3816f9048d0be85a8f9,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,4,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,15993bfc64eaebf3c88f0773955ba091e11f34922542fb2c59d0c375766362cc,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,structural_storage_ratio,0.2,,,,,4,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,15993bfc64eaebf3c88f0773955ba091e11f34922542fb2c59d0c375766362cc,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
