"dataset","method","base_graph_method","canonical_base_graph_method","graph_seed","training_seed","relation_channel_spec","term_channel_spec","feature_transform_name","feature_transform_family","node_types_modified","feature_dim_by_type_after_loader","semantic_structural_storage_ratio","hgb_raw_file_byte_ratio","effective_total_byte_ratio","support_edge_ratio","test_micro_f1","test_macro_f1","validation_micro_f1","validation_macro_f1","official_sehgnn_unmodified","eligible_for_main_decision","eligible_for_adapter_table","cache_hygiene_pass","feature_loader_audit_pass","fit_uses_labels","fit_uses_test_labels","success","status","failed_reason"
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-support-author-only","zero","","","0.11951718894668302","0.5300202974172947","0.5300202974172947","0.08797575615905429","0.947183","0.9435039999999999","0.942387","0.937286","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-support-author-only","zero","","","0.29282181757962167","0.5356044203143129","0.5356044203143129","0.28018166183849125","0.946831","0.943399","0.938272","0.933587","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-support-author-only","zero","","","0.6972268850632682","0.5486345883419734","0.5486345883419734","0.7286927193341293","0.946831","0.943296","0.938272","0.933587","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","zero-all-support-features","zero","","","0.11951718894668302","0.513640829797034","0.513640829797034","0.08797575615905429","0.7880280000000001","0.781867","0.794239","0.776841","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","zero-all-support-features","zero","","","0.29282181757962167","0.5192249526940521","0.5192249526940521","0.28018166183849125","0.7880280000000001","0.781867","0.794239","0.776841","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","zero-all-support-features","zero","","","0.6972268850632682","0.5322551207217127","0.5322551207217127","0.7286927193341293","0.7880280000000001","0.781867","0.794239","0.776841","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","author-only-features","type_only","","","0.11951718894668302","0.513640829797034","0.513640829797034","0.08797575615905429","0.7880280000000001","0.781867","0.794239","0.776841","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","author-only-features","type_only","","","0.29282181757962167","0.5192249526940521","0.5192249526940521","0.28018166183849125","0.7880280000000001","0.781867","0.794239","0.776841","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","author-only-features","type_only","","","0.6972268850632682","0.5322551207217127","0.5322551207217127","0.7286927193341293","0.7880280000000001","0.781867","0.794239","0.776841","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","paper-only-features","type_only","","","0.11951718894668302","0.5141783915332314","0.5141783915332314","0.08797575615905429","0.905634","0.899772","0.9300409999999999","0.9250700000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","paper-only-features","type_only","","","0.29282181757962167","0.5197625144302496","0.5197625144302496","0.28018166183849125","0.905634","0.899772","0.9300409999999999","0.9250700000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","paper-only-features","type_only","","","0.6972268850632682","0.5327926824579101","0.5327926824579101","0.7286927193341293","0.905634","0.899772","0.9300409999999999","0.9250700000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","venue-only-features","type_only","","","0.11951718894668302","0.5110764730580851","0.5110764730580851","0.08797575615905429","0.948944","0.945376","0.942387","0.937286","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","venue-only-features","type_only","","","0.29282181757962167","0.5166605959551032","0.5166605959551032","0.28018166183849125","0.948944","0.945376","0.942387","0.937286","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","venue-only-features","type_only","","","0.6972268850632682","0.5296907639827637","0.5296907639827637","0.7286927193341293","0.948944","0.945376","0.942387","0.937286","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","term-only-features","type_only","","","0.11951718894668302","0.5320470924200462","0.5320470924200462","0.08797575615905429","0.292606","0.115","0.35390900000000003","0.140386","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","term-only-features","type_only","","","0.29282181757962167","0.5376312153170643","0.5376312153170643","0.28018166183849125","0.6151409999999999","0.6016980000000001","0.596708","0.5869489999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","term-only-features","type_only","","","0.6972268850632682","0.5506613833447248","0.5506613833447248","0.7286927193341293","0.813732","0.805369","0.786008","0.777011","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","type-constant-support-features","type_constant","","","0.11951718894668302","2.378429281634081","2.378429281634081","0.08797575615905429","0.78838","0.783304","0.7818930000000001","0.762544","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","type-constant-support-features","type_constant","","","0.29282181757962167","2.3840134045310992","2.3840134045310992","0.28018166183849125","0.789789","0.784902","0.786008","0.7682420000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","type-constant-support-features","type_constant","","","0.6972268850632682","2.3970435725587595","2.3970435725587595","0.7286927193341293","0.789085","0.7839149999999999","0.786008","0.7682420000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","all-type-constant-features","type_constant","","","0.11951718894668302","2.542662770139468","2.542662770139468","0.08797575615905429","0.269014","0.14957900000000002","0.242798","0.133528","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","all-type-constant-features","type_constant","","","0.29282181757962167","2.5482468930364863","2.5482468930364863","0.28018166183849125","0.29471800000000004","0.12185499999999999","0.35390900000000003","0.140386","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","all-type-constant-features","type_constant","","","0.6972268850632682","2.5612770610641467","2.5612770610641467","0.7286927193341293","0.27993","0.12626300000000001","0.341564","0.138553","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","pca-all-types-128","pca","","","0.11951718894668302","0.18953596280743032","0.18953596280743032","0.08797575615905429","0.9091549999999999","0.90286","0.938272","0.9340229999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","pca-all-types-128","pca","","","0.29282181757962167","0.19512008570444844","0.19512008570444844","0.28018166183849125","0.899648","0.8927330000000001","0.9300409999999999","0.9244410000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","pca-all-types-128","pca","","","0.6972268850632682","0.20815025373210894","0.20815025373210894","0.7286927193341293","0.906338","0.899761","0.934156","0.9279430000000001","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","pca-paper-128","pca","","","0.11951718894668302","0.14273090543049466","0.14273090543049466","0.08797575615905429","0.947535","0.943337","0.942387","0.938376","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","pca-paper-128","pca","","","0.29282181757962167","0.14831502832751275","0.14831502832751275","0.28018166183849125","0.947887","0.943704","0.938272","0.933587","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","pca-paper-128","pca","","","0.6972268850632682","0.16134519635517325","0.16134519635517325","0.7286927193341293","0.9492959999999999","0.945213","0.942387","0.937967","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","pca-paper-64","pca","","","0.11951718894668302","0.10632233930044738","0.10632233930044738","0.08797575615905429","0.947183","0.9427150000000001","0.946502","0.9424379999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","pca-paper-64","pca","","","0.29282181757962167","0.11190646219746547","0.11190646219746547","0.28018166183849125","0.947183","0.942862","0.938272","0.933646","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","pca-paper-64","pca","","","0.6972268850632682","0.12493663022512598","0.12493663022512598","0.7286927193341293","0.947887","0.9437000000000001","0.942387","0.9380769999999999","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP00","AP100-PA00-PV100-VP00-PTTP00","random-projection-paper-128","random_projection","","","0.11951718894668302","0.14150934706262552","0.14150934706262552","0.08797575615905429","0.947183","0.9427949999999999","0.942387","0.938376","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP30","AP100-PA00-PV100-VP00-PTTP30","random-projection-paper-128","random_projection","","","0.29282181757962167","0.14709346995964362","0.14709346995964362","0.28018166183849125","0.9482389999999999","0.9442440000000001","0.942387","0.938376","False","False","True","True","","False","False","True","success",""
"DBLP","feature_channel_ablation","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","H6-dirskel-AP100-PA00-PV100-VP00-PTTP00","1","3","AP100-PA00-PV100-VP00-PTTP100","AP100-PA00-PV100-VP00-PTTP100","random-projection-paper-128","random_projection","","","0.6972268850632682","0.16012363798730414","0.16012363798730414","0.7286927193341293","0.948944","0.944944","0.946502","0.9428270000000001","False","False","True","True","","False","False","True","success",""
